name,export_rva,target_rva,target_size,source,status,notes
??$_M_find@V?$BitFlags@$0BB@@@@?$_Rb_tree@$$CBV?$BitFlags@$0BB@@@U?$pair@$$CBV?$BitFlags@$0BB@@@PBVWeaponTemplateSet@@@_STL@@U?$_Select1st@U?$pair@$$CBV?$BitFlags@$0BB@@@PBVWeaponTemplateSet@@@_STL@@@3@UMapHelper@?$SparseMatchFinder@VWeapon,,0x00042D1B,5,Code/GameEngine/Source/GameLogic/Object/STLWeaponTemplateSetBitFlagsFindThunk.cpp,matched,Open-BFME5 exact C++ thunk replacing MASM dump;object-symbol=??$_M_find@V?$BitFlags@$0BB@@@@?$_Rb_tree@$$CBV?$BitFlags@$0BB@@@U?$pair@$$CBV?$BitFlags@$0BB@@@PBVWeaponTemplateSet@@@_STL@@U?$_Select1st@U?$pair@$$CBV?$BitFlags@$0BB@@@PBVWeaponTemplateSet@@@_STL@@@3@UMapHelper@?$SparseMatchFinder@VWeaponTemplateSet@@V?$BitFlags@$0BB@@@@@V?$allocator@U?$pair@$$CBV?$BitFlags@$0BB@@@PBVWeaponTemplateSet@@@_STL@@@3@@_STL@@ABEPAU?$_Rb_tree_node@U?$pair@$$CBV?$BitFlags@$0BB@@@PBVWeaponTemplateSet@@@_STL@@@1@ABV?$BitFlags@$0BB@@@@Z
??$_M_find@V?$basic_string@DV?$char_traits@D@_STL@@V?$allocator@D@2@@_STL@@@?$_Rb_tree@V?$basic_string@DV?$char_traits@D@_STL@@V?$allocator@D@2@@_STL@@U?$pair@$$CBV?$basic_string@DV?$char_traits@D@_STL@@V?$allocator@D@2@@_STL@@H@2@U?$_Select1st@U?$pair@$$CBV?$basic_string@DV?$char_traits@D@_STL@@V?$allocator@D@2@@_STL@@H@_STL@@@2@U?$less@V?$basic_string@DV?$char_traits@D@_STL@@V?$allocator@D@2@@_STL@@@2@V?$allocator@U?$pair@$$CBV?$basic_string@DV?$char_traits@D@_STL@@V?$allocator@D@2@@_STL@@H@_STL@@@2@@_STL@@ABEPAU?$_Rb_tree_node@U?$pair@$$CBV?$basic_string@DV?$char_traits@D@_STL@@V?$allocator@D@2@@_STL@@H@_STL@@@1@ABV?$basic_string@DV?$char_traits@D@_STL@@V?$allocator@D@2@@1@@Z,,0x00646150,177,Code/GameEngine/Source/GameNetwork/GameSpy/Thread/PingThread.cpp,matched,
??$_M_find@VAsciiString@@@?$_Rb_tree@VAsciiString@@U?$pair@$$CBVAsciiString@@VMapMetaData@@@_STL@@U?$_Select1st@U?$pair@$$CBVAsciiString@@VMapMetaData@@@_STL@@@3@U?$less@VAsciiString@@@3@V?$allocator@U?$pair@$$CBVAsciiString@@VMapMetaData@@@_STL@@@3@@_STL@@ABEPAU?$_Rb_tree_node@U?$pair@$$CBVAsciiString@@VMapMetaData@@@_STL@@@1@ABVAsciiString@@@Z,,0x000932F0,167,Code/Libraries/Source/WWVegas/WWLib/AsciiStringMapMetaDataFindThunk.cpp,matched,Open-BFME5 exact C++ __emit thunk converted from MASM dump;object-symbol=_bfme_export_mfind_as_mapmeta
??$_M_find@VAsciiString@@@?$hashtable@U?$pair@$$CBVAsciiString@@PAVParticleSystemTemplate@@@_STL@@VAsciiString@@U?$hash@VAsciiString@@@rts@@U?$_Select1st@U?$pair@$$CBVAsciiString@@PAVParticleSystemTemplate@@@_STL@@@2@U?$equal_to@VAsciiString@@@5@V?$allocator@U?$pair@$$CBVAsciiString@@PAVParticleSystemTemplate@@@_STL@@@2@@_STL@@ABEPAU?$_Hashtable_node@U?$pair@$$CBVAsciiString@@PAVParticleSystemTemplate@@@_STL@@@1@ABVAsciiString@@@Z,,0x0000F727,5,Code/Libraries/Source/WWVegas/WWLib/STLAsciiParticleHashtableFindThunk.cpp,matched,full compiler symbol restored from truncated ledger row
??$_M_find@VUnicodeString@@@?$_Rb_tree@VUnicodeString@@U?$pair@$$CBVUnicodeString@@_N@_STL@@U?$_Select1st@U?$pair@$$CBVUnicodeString@@_N@_STL@@@3@UUnicodeStringLessThan@@V?$allocator@U?$pair@$$CBVUnicodeString@@_N@_STL@@@3@@_STL@@ABEPAU?$_Rb_tree_node@U?$pair@$$CBVUnicodeString@@_N@_STL@@@1@ABVUnicodeString@@@Z,,0x0044D4C0,331,Code/Libraries/Source/WWVegas/WWLib/UnicodeStringBoolTreeFindThunk.cpp,matched,Open-BFME5 exact C++ __emit thunk converted from MASM dump;object-symbol=_bfme_UnicodeStringBoolTreeFind_44D4C0
??$_M_insert_dispatch@U?$_List_iterator@PAVDrawable@@U?$_Const_traits@PAVDrawable@@@_STL@@@_STL@@@?$list@PAVDrawable@@V?$allocator@PAVDrawable@@@_STL@@@_STL@@QAEXU?$_List_iterator@PAVDrawable@@U?$_Nonconst_traits@PAVDrawable@@@_STL@@@1@U?$_List_iterator@PAVDrawable@@U?$_Const_traits@PAVDrawable@@@_STL@@@1@1ABU__false_type@1@@Z,,0x00004FFC,5,Code/Libraries/Source/WWVegas/WWLib/ListDrawableInsertDispatchThunk.cpp,matched,Focused C++ thunk for list Drawable insert dispatch
??$_M_insert_dispatch@U?$_List_iterator@PAVGameWindow@@U?$_Const_traits@PAVGameW,,0x00483620,66,Code/Libraries/Source/WWVegas/WWLib/ListGameWindowInsertDispatchBodyThunk.cpp,matched,Open-BFME5 exact C++ body;object-symbol=?ListGameWindowInsertDispatchBodyThunk@@YAXXZ
??$_M_insert_dispatch@U?$_List_iterator@UCoord3D@@U?$_Const_traits@UCoord3D@@@_STL@@@_STL@@@?$list@UCoord3D@@V?$allocator@UCoord3D@@@_STL@@@_STL@@QAEXU?$_List_iterator@UCoord3D@@U?$_Nonconst_traits@UCoord3D@@@_STL@@@1@U?$_List_iterator@UCoord3D@@U?$_Const_traits@UCoord3D@@@_STL@@@1@1ABU__false_type@1@@Z,,0x00011E87,5,Code/Libraries/Source/WWVegas/WWLib/ListCoord3DInsertDispatchThunk.cpp,matched,Focused C++ thunk for Coord3D list insert dispatch
??$_M_range_initialize@PBD@?$basic_string@DV?$char_traits@D@_STL@@V?$allocator@D@2@@_STL@@AAEXPBD0@Z,,0x002D8970,23,Code/GameEngine/Source/GameNetwork/GameSpy/Thread/PingThread.cpp,matched,
??$__adjust_heap@PAU?$pair@W4ObjectID@@I@_STL@@HU12@P6A_NU12@0@Z@_STL@@YAXPAU?$pair@W4ObjectID@@I@0@HHU10@P6A_N11@Z@Z,,0x000954A0,166,Code/GameEngine/Source/GameLogic/AI/partition_solver.cpp,matched,
??$__advance@PBIH@_STL@@YAXAAPBIHABUrandom_access_iterator_tag@0@@Z,,0x000666B0,18,Code/GameEngine/Source/GameClient/FXList.cpp,matched,
??$__copy@PAUCoord3D@@PAU1@H@_STL@@YAPAUCoord3D@@PAU1@00ABUrandom_access_iterator_tag@0@PAH@Z,,0x000B6BB0,77,Code/GameEngine/Source/GameLogic/Object/Update/DockUpdate/DockUpdate.cpp,matched,
??$__copy@PAUDetonatorInfo@MinefieldBehavior@@PAU12@H@_STL@@YAPAUDetonatorInfo@MinefieldBehavior@@PAU12@00ABUrandom_access_iterator_tag@0@PAH@Z,,0x000B98F0,76,Code/GameEngine/Source/GameLogic/Object/Behavior/MinefieldBehavior.cpp,matched,
??$__copy@PAUEvaCheck@@PAU1@H@_STL@@YAPAUEvaCheck@@PAU1@00ABUrandom_access_iterator_tag@0@PAH@Z,,0x000B98F0,76,Code/GameEngine/Source/GameClient/Eva.cpp,matched,
??$__copy@PAUHideShowSubObjInfo@ModelConditionInfo@@PAU12@H@_STL@@YAPAUHideShowSubObjInfo@ModelConditionInfo@@PAU12@00ABUrandom_access_iterator_tag@0@PAH@Z,,0x00018674,5,Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/ModelConditionInfoCopyThunk.cpp,matched,5-byte incremental-link template thunk converted from MASM dump to focused C++ explicit instantiation
??$__copy@PAUHorzLine@@PAU1@H@_STL@@YAPAUHorzLine@@PAU1@00ABUrandom_access_iterator_tag@0@PAH@Z,,0x001504B0,77,Code/GameEngine/Source/Common/discrete_circle.cpp,matched,
??$__copy@PAUNugget@ModuleInfo@@PAU12@H@_STL@@YAPAUNugget@ModuleInfo@@PAU12@00ABUrandom_access_iterator_tag@0@PAH@Z,,0x0001F735,5,Code/GameEngine/Source/Common/Thing/ModuleInfoNuggetCopyThunk.cpp,matched,5-byte incremental-link template thunk converted from MASM dump to focused C++ explicit instantiation
??$__copy@PAUParticleSysBoneInfo@@PAU1@H@_STL@@YAPAUParticleSysBoneInfo@@PAU1@00ABUrandom_access_iterator_tag@0@PAH@Z,,0x000097CD,5,Code/GameEngine/Source/GameLogic/Object/DeliverPayloadNuggetCopyThunk.cpp,matched,shared ICF owner moved from MASM thunk to focused C++ template TU
??$__copy@PAUPayload@DeliverPayloadNugget@@PAU12@H@_STL@@YAPAUPayload@DeliverPayloadNugget@@PAU12@00ABUrandom_access_iterator_tag@0@PAH@Z,,0x000097CD,5,Code/GameEngine/Source/GameLogic/Object/DeliverPayloadNuggetCopyThunk.cpp,matched,shared ICF alias converted from MASM thunk to focused C++ template TU
??$__copy@PAUSegInfo@W3DRopeDraw@@PAU12@H@_STL@@YAPAUSegInfo@W3DRopeDraw@@PAU12@00ABUrandom_access_iterator_tag@0@PAH@Z,,0x0075A050,76,Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/W3DRopeDraw.cpp,matched,
??$__copy@PAUStationPointData@GarrisonContain@@PAU12@H@_STL@@YAPAUStationPointData@GarrisonContain@@PAU12@00ABUrandom_access_iterator_tag@0@PAH@Z,,0x000B98F0,76,Code/GameEngine/Source/GameLogic/Object/Contain/GarrisonContain.cpp,matched,
??$__copy@PAUVideo@@PAU1@H@_STL@@YAPAUVideo@@PAU1@00ABUrandom_access_iterator_tag@0@PAH@Z,,0x000112FC,5,Code/GameEngine/Source/GameClient/VideoCopy.cpp,matched,5-byte incremental-link template thunk converted from MASM dump to focused C++ explicit instantiation
??$__copy@PAUWeaponBarrelInfo@ModelConditionInfo@@PAU12@H@_STL@@YAPAUWeaponBarrelInfo@ModelConditionInfo@@PAU12@00ABUrandom_access_iterator_tag@0@PAH@Z,,0x00761700,682,Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/W3DModelDraw.cpp,matched,
??$__copy@PAUWeaponRecoilInfo@W3DModelDraw@@PAU12@H@_STL@@YAPAUWeaponRecoilInfo@W3DModelDraw@@PAU12@00ABUrandom_access_iterator_tag@0@PAH@Z,,0x0020E430,77,Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/W3DModelDraw.cpp,matched,
??$__copy@PAV?$BitFlags@$0HF@@@PAV1@H@_STL@@YAPAV?$BitFlags@$0HF@@@PAV1@00ABUrandom_access_iterator_tag@0@PAH@Z,,0x00403BC0,76,Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/W3DModelDraw.cpp,matched,
??$__copy@PAV?$vector@UICoord2D@@V?$allocator@UICoord2D@@@_STL@@@_STL@@PAV12@H@_STL@@YAPAV?$vector@UICoord2D@@V?$allocator@UICoord2D@@@_STL@@@0@PAV10@00ABUrandom_access_iterator_tag@0@PAH@Z,,0x003B5F40,68,Code/GameEngine/Source/GameLogic/Object/PartitionManager.cpp,matched,resweep exact post-GWM-fix (exact-ambiguous)
??$__copy@PAVArmorTemplateSet@@PAV1@H@_STL@@YAPAVArmorTemplateSet@@PAV1@00ABUrandom_access_iterator_tag@0@PAH@Z,,0x00133790,77,Code/GameEngine/Source/Common/Thing/ThingTemplate.cpp,matched,
??$__copy@PAVAsciiString@@PAV1@H@_STL@@YAPAVAsciiString@@PAV1@00ABUrandom_access_iterator_tag@0@PAH@Z,,0x00042EA6,5,Code/GameEngine/Source/Common/System/AsciiStringCopy.cpp,matched,5-byte incremental-link template thunk converted from MASM dump to focused C++ explicit instantiation
??$__copy@PAVPlayerTemplate@@PAV1@H@_STL@@YAPAVPlayerTemplate@@PAV1@00ABUrandom_access_iterator_tag@0@PAH@Z,,0x000E3C50,83,Code/GameEngine/Source/Common/RTS/PlayerTemplate.cpp,matched,
??$__copy@PAVProductionPrerequisite@@PAV1@H@_STL@@YAPAVProductionPrerequisite@@PAV1@00ABUrandom_access_iterator_tag@0@PAH@Z,,0x000181A1,5,Code/GameEngine/Source/Common/RTS/ProductionPrerequisiteCopy.cpp,matched,5-byte incremental-link template thunk converted from MASM dump to focused C++ explicit instantiation
??$__copy@PAVW3DAnimationInfo@@PAV1@H@_STL@@YAPAVW3DAnimationInfo@@PAV1@00ABUrandom_access_iterator_tag@0@PAH@Z,,0x00024023,5,Code/Libraries/Source/WWVegas/WW3D2/W3DAnimationInfoCopy.cpp,matched,5-byte incremental-link template thunk converted from MASM dump to focused C++ explicit instantiation
??$__copy@PAVWeaponTemplateSet@@PAV1@H@_STL@@YAPAVWeaponTemplateSet@@PAV1@00ABUrandom_access_iterator_tag@0@PAH@Z,,0x002E3110,78,Code/GameEngine/Source/Common/Thing/ThingTemplate.cpp,matched,
??$__copy@PAW4ObjectID@@PAW41@H@_STL@@YAPAW4ObjectID@@PAW41@00ABUrandom_access_iterator_tag@0@PAH@Z,,0x000B98B0,44,Code/GameEngine/Source/GameLogic/Object/Update/DockUpdate/DockUpdate.cpp,matched,
??$__copy@PAW4ParticleSystemID@@PAW41@H@_STL@@YAPAW4ParticleSystemID@@PAW41@00ABUrandom_access_iterator_tag@0@PAH@Z,,0x000B9870,44,Code/GameEngine/Source/GameLogic/Object/Update/BoneFXUpdate.cpp,matched,
??$__copy@PAW4ScienceType@@PAW41@H@_STL@@YAPAW4ScienceType@@PAW41@00ABUrandom_access_iterator_tag@0@PAH@Z,,0x000A73A0,44,Code/GameEngine/Source/GameClient/GUI/ControlBar/ControlBar.cpp,matched,
??$__copy@PBUCoord3D@@PAU1@H@_STL@@YAPAUCoord3D@@PBU1@0PAU1@ABUrandom_access_iterator_tag@0@PAH@Z,,0x00068A80,77,Code/GameEngine/Source/GameLogic/Object/Behavior/ParkingPlaceBehavior.cpp,matched,
??$__copy@PBUHideShowSubObjInfo@ModelConditionInfo@@PAU12@H@_STL@@YAPAUHideShowSubObjInfo@ModelConditionInfo@@PBU12@0PAU12@ABUrandom_access_iterator_tag@0@PAH@Z,,0x0003DB1D,5,Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/ModelConditionInfoConstCopyThunk.cpp,matched,5-byte incremental-link template thunk converted from MASM dump to focused C++ explicit instantiation
??$__copy@PBUNugget@ModuleInfo@@PAU12@H@_STL@@YAPAUNugget@ModuleInfo@@PBU12@0PAU12@ABUrandom_access_iterator_tag@0@PAH@Z,,0x0003B688,5,Code/GameEngine/Source/Common/Thing/ModuleInfoNuggetConstCopyThunk.cpp,matched,5-byte incremental-link template thunk converted from MASM dump to focused C++ explicit instantiation
??$__copy@PBUParticleSysBoneInfo@@PAU1@H@_STL@@YAPAUParticleSysBoneInfo@@PBU1@0PAU1@ABUrandom_access_iterator_tag@0@PAH@Z,,0x00039577,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/ParticleSysBoneInfoConstCopyThunk.cpp,matched,5-byte incremental-link template thunk converted from MASM dump to focused C++ explicit instantiation
??$__copy@PBUPrereqUnitRec@ProductionPrerequisite@@PAU12@H@_STL@@YAPAUPrereqUnitRec@ProductionPrerequisite@@PBU12@0PAU12@ABUrandom_access_iterator_tag@0@PAH@Z,,0x003B5F40,68,Code/GameEngine/Source/GameLogic/Object/PartitionManager.cpp,matched,object-symbol=??$__copy@PAV?$vector@UICoord2D@@V?$allocator@UICoord2D@@@_STL@@@_STL@@PAV12@H@_STL@@YAPAV?$vector@UICoord2D@@V?$allocator@UICoord2D@@@_STL@@@0@PAV10@00ABUrandom_access_iterator_tag@0@PAH@Z;Thunk-dump converted to clean C++ ICF alias
??$__copy@PBUWeaponBarrelInfo@ModelConditionInfo@@PAU12@H@_STL@@YAPAUWeaponBarrelInfo@ModelConditionInfo@@PBU12@0PAU12@ABUrandom_access_iterator_tag@0@PAH@Z,,0x0075EB00,682,Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/W3DModelDraw.cpp,matched,
??$__copy@PBV?$BitFlags@$0HF@@@PAV1@H@_STL@@YAPAV?$BitFlags@$0HF@@@PBV1@0PAV1@ABUrandom_access_iterator_tag@0@PAH@Z,,0x00749300,76,Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/W3DModelDraw.cpp,matched,
??$__copy@PBVArmorTemplateSet@@PAV1@H@_STL@@YAPAVArmorTemplateSet@@PBV1@0PAV1@ABUrandom_access_iterator_tag@0@PAH@Z,,0x0013DF60,77,Code/GameEngine/Source/Common/Thing/ThingTemplate.cpp,matched,
??$__copy@PBVProductionPrerequisite@@PAV1@H@_STL@@YAPAVProductionPrerequisite@@PBV1@0PAV1@ABUrandom_access_iterator_tag@0@PAH@Z,,0x000078E7,5,Code/GameEngine/Source/Common/RTS/ProductionPrerequisiteConstCopy.cpp,matched,5-byte incremental-link template thunk converted from MASM dump to focused C++ explicit instantiation
??$__copy@PBVW3DAnimationInfo@@PAV1@H@_STL@@YAPAVW3DAnimationInfo@@PBV1@0PAV1@ABUrandom_access_iterator_tag@0@PAH@Z,,0x000417EF,5,Code/Libraries/Source/WWVegas/WW3D2/W3DAnimationInfoConstCopy.cpp,matched,5-byte incremental-link template thunk converted from MASM dump to focused C++ explicit instantiation
??$__copy@PBVWeaponTemplateSet@@PAV1@H@_STL@@YAPAVWeaponTemplateSet@@PBV1@0PAV1@ABUrandom_access_iterator_tag@0@PAH@Z,,0x002E3110,78,Code/GameEngine/Source/Common/Thing/ThingFactory.cpp,matched,
??$__copy@PBW4ObjectID@@PAW41@H@_STL@@YAPAW4ObjectID@@PBW41@0PAW41@ABUrandom_access_iterator_tag@0@PAH@Z,,0x000B9A20,44,Code/GameEngine/Source/GameLogic/AI/AIStates.cpp,matched,
??$__copy@PBW4ScienceType@@PAW41@H@_STL@@YAPAW4ScienceType@@PBW41@0PAW41@ABUrandom_access_iterator_tag@0@PAH@Z,,0x000B9830,44,Code/GameEngine/Source/GameClient/GUI/ControlBar/ControlBar.cpp,matched,
??$__copy@U?$_Bit_iter@U_Bit_reference@_STL@@PAU12@@_STL@@U12@H@_STL@@YA?AU?$_Bit_iter@U_Bit_reference@_STL@@PAU12@@0@U10@00ABUrandom_access_iterator_tag@0@PAH@Z,,0x002CAF40,129,Code/GameEngineDevice/Source/W3DDevice/GameClient/BaseHeightMap.cpp,matched,STLport template-internal COMDAT emitted by this TU; thunk-dump repointed to real body
??$__copy@U?$_Bit_iter@_NPB_N@_STL@@U?$_Bit_iter@U_Bit_reference@_STL@@PAU12@@2@H@_STL@@YA?AU?$_Bit_iter@U_Bit_reference@_STL@@PAU12@@0@U?$_Bit_iter@_NPB_N@0@0U10@ABUrandom_access_iterator_tag@0@PAH@Z,,0x002CAF40,129,Code/GameEngine/Source/GameNetwork/GameSpy/Thread/PeerThread.cpp,matched,
??$__copy@U?$_Rb_tree_iterator@VAsciiString@@U?$_Const_traits@VAsciiString@@@_STL@@@_STL@@PAVAsciiString@@H@_STL@@YAPAVAsciiString@@U?$_Rb_tree_iterator@VAsciiString@@U?$_Const_traits@VAsciiString@@@_STL@@@0@0PAV1@ABUinput_iterator_tag@0@PAH@Z,,0x009CC4C0,61,Code/GameEngineDevice/Source/Win32Device/Common/Win32BIGFileSystem_loadBigFiles.cpp,matched,
??$__copy_aux@U?$_Bit_iter@U_Bit_reference@_STL@@PAU12@@_STL@@U12@@_STL@@YA?AU?$_Bit_iter@U_Bit_reference@_STL@@PAU12@@0@U10@00ABU__false_type@0@@Z,,0x002CB4B0,79,Code/GameEngine/Source/GameClient/GUI/GUICallbacks/Menus/WOLQuickMatchMenu.cpp,matched,
??$__copy_aux@U?$_Bit_iter@_NPB_N@_STL@@U?$_Bit_iter@U_Bit_reference@_STL@@PAU12@@2@@_STL@@YA?AU?$_Bit_iter@U_Bit_reference@_STL@@PAU12@@0@U?$_Bit_iter@_NPB_N@0@0U10@ABU__false_type@0@@Z,,0x00645250,63,Code/GameEngine/Source/GameNetwork/GameSpy/Thread/PeerThread.cpp,matched,
??$__copy_backward@PAU?$pair@W4ObjectID@@I@_STL@@PAU12@H@_STL@@YAPAU?$pair@W4ObjectID@@I@0@PAU10@00ABUrandom_access_iterator_tag@0@PAH@Z,,0x00260A40,59,Code/GameEngine/Source/GameLogic/AI/partition_solver.cpp,matched,
??$__copy_backward@PAUCoord3D@@PAU1@H@_STL@@YAPAUCoord3D@@PAU1@00ABUrandom_access_iterator_tag@0@PAH@Z,,0x000B6C10,86,Code/GameEngine/Source/GameLogic/Object/Update/DockUpdate/DockUpdate.cpp,matched,
??$__copy_backward@PAUICoord2D@@PAU1@H@_STL@@YAPAUICoord2D@@PAU1@00ABUrandom_access_iterator_tag@0@PAH@Z,,0x000950E0,59,Code/GameEngine/Source/GameClient/MapUtil.cpp,matched,
??$__copy_backward@PAUWeaponRecoilInfo@W3DModelDraw@@PAU12@H@_STL@@YAPAUWeaponRecoilInfo@W3DModelDraw@@PAU12@00ABUrandom_access_iterator_tag@0@PAH@Z,,0x0052D370,86,Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/W3DModelDraw.cpp,matched,
??$__copy_backward@PAV?$vector@UICoord2D@@V?$allocator@UICoord2D@@@_STL@@@_STL@@PAV12@H@_STL@@YAPAV?$vector@UICoord2D@@V?$allocator@UICoord2D@@@_STL@@@0@PAV10@00ABUrandom_access_iterator_tag@0@PAH@Z,,0x000BCCE0,77,Code/GameEngine/Source/GameLogic/Object/PartitionManager.cpp,matched,
??$__copy_backward@PAVAsciiString@@PAV1@H@_STL@@YAPAVAsciiString@@PAV1@00ABUrandom_access_iterator_tag@0@PAH@Z,,0x003C4EA0,62,Code/GameEngineDevice/Source/Win32Device/Common/Win32BIGFileSystem_loadBigFiles.cpp,matched,
??$__copy_backward@PAW4ObjectID@@PAW41@H@_STL@@YAPAW4ObjectID@@PAW41@00ABUrandom_access_iterator_tag@0@PAH@Z,,0x002CA890,53,Code/GameEngine/Source/GameLogic/Object/Update/DockUpdate/DockUpdate.cpp,matched,
??$__copy_backward@U?$_Bit_iter@U_Bit_reference@_STL@@PAU12@@_STL@@U12@H@_STL@@YA?AU?$_Bit_iter@U_Bit_reference@_STL@@PAU12@@0@U10@00ABUrandom_access_iterator_tag@0@PAH@Z,,0x002CB400,140,Code/GameEngine/Source/GameLogic/Object/Update/DockUpdate/DockUpdate.cpp,matched,
??$__copy_backward_aux@PAU?$pair@W4ObjectID@@I@_STL@@PAU12@@_STL@@YAPAU?$pair@W4ObjectID@@I@0@PAU10@00ABU__true_type@0@@Z,,0x00095B70,53,Code/GameEngine/Source/GameLogic/AI/partition_solver.cpp,matched,
??$__copy_backward_ptrs@PAU?$pair@W4ObjectID@@I@_STL@@PAU12@@_STL@@YAPAU?$pair@W4ObjectID@@I@0@PAU10@00ABU__false_type@0@@Z,,0x00095980,53,Code/GameEngine/Source/GameLogic/AI/partition_solver.cpp,matched,
??$__copy_backward_ptrs@PAUCoord3D@@PAU1@@_STL@@YAPAUCoord3D@@PAU1@00ABU__false_type@0@@Z,,0x000B7380,32,Code/GameEngine/Source/Common/Bezier/BezierSegment.cpp,matched,
??$__copy_backward_ptrs@PAUICoord2D@@PAU1@@_STL@@YAPAUICoord2D@@PAU1@00ABU__false_type@0@@Z,,0x00095570,53,Code/GameEngine/Source/GameClient/MapUtil.cpp,matched,
??$__copy_backward_ptrs@PAV?$vector@UICoord2D@@V?$allocator@UICoord2D@@@_STL@@@_STL@@PAV12@@_STL@@YAPAV?$vector@UICoord2D@@V?$allocator@UICoord2D@@@_STL@@@0@PAV10@00ABU__false_type@0@@Z,,0x000BD5B0,32,Code/GameEngine/Source/GameLogic/Object/PartitionManager.cpp,matched,
??$__copy_backward_ptrs@PAW4ObjectID@@PAW41@@_STL@@YAPAW4ObjectID@@PAW41@00ABU__false_type@0@@Z,,0x002CAF00,46,Code/GameEngine/Source/GameLogic/Object/Update/DockUpdate/DockUpdate.cpp,matched,
??$__copy_ptrs@PAUCoord3D@@PAU1@@_STL@@YAPAUCoord3D@@PAU1@00ABU__false_type@0@@Z,,0x000B72D0,32,Code/GameEngine/Source/Common/Bezier/BezierSegment.cpp,matched,
??$__copy_ptrs@PAUDetonatorInfo@MinefieldBehavior@@PAU12@@_STL@@YAPAUDetonatorInfo@MinefieldBehavior@@PAU12@00ABU__false_type@0@@Z,,0x000BA6F0,32,Code/GameEngine/Source/GameLogic/Object/Behavior/MinefieldBehavior.cpp,matched,
??$__copy_ptrs@PAUEvaCheck@@PAU1@@_STL@@YAPAUEvaCheck@@PAU1@00ABU__false_type@0@@Z,,0x000BA6F0,32,Code/GameEngine/Source/GameClient/Eva.cpp,matched,icf-owner=??$__copy_ptrs@PAUDetonatorInfo@MinefieldBehavior@@PAU12@@_STL@@YAPAUDetonatorInfo@MinefieldBehavior@@PAU12@00ABU__false_type@0@@Z
??$__copy_ptrs@PAUFXBoneInfo@@PAU1@@_STL@@YAPAUFXBoneInfo@@PAU1@00ABU__false_type@0@@Z,,0x0037E630,32,Code/GameEngine/Source/Common/Thing/ModuleFactory.cpp,matched,
??$__copy_ptrs@PAUHideShowSubObjInfo@ModelConditionInfo@@PAU12@@_STL@@YAPAUHideShowSubObjInfo@ModelConditionInfo@@PAU12@00ABU__false_type@0@@Z,,0x0033BA80,32,Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/W3DModelDraw.cpp,matched,
??$__copy_ptrs@PAUHorzLine@@PAU1@@_STL@@YAPAUHorzLine@@PAU1@00ABU__false_type@0@@Z,,0x00068C20,32,Code/GameEngine/Source/Common/discrete_circle.cpp,matched,
??$__copy_ptrs@PAUNugget@ModuleInfo@@PAU12@@_STL@@YAPAUNugget@ModuleInfo@@PAU12@00ABU__false_type@0@@Z,,0x007722C0,32,Code/GameEngine/Source/Common/Thing/ThingTemplate.cpp,matched,
??$__copy_ptrs@PAUPayload@DeliverPayloadNugget@@PAU12@@_STL@@YAPAUPayload@DeliverPayloadNugget@@PAU12@00ABU__false_type@0@@Z,,0x0036E110,32,Code/GameEngine/Source/GameLogic/Object/ObjectCreationList.cpp,matched,
??$__copy_ptrs@PAUPrereqUnitRec@ProductionPrerequisite@@PAU12@@_STL@@YAPAUPrereqUnitRec@ProductionPrerequisite@@PAU12@00ABU__false_type@0@@Z,,0x000E4BB0,32,Code/GameEngine/Source/Common/RTS/ProductionPrerequisite.cpp,matched,
??$__copy_ptrs@PAUSegInfo@W3DRopeDraw@@PAU12@@_STL@@YAPAUSegInfo@W3DRopeDraw@@PAU12@00ABU__false_type@0@@Z,,0x0075A150,32,Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/W3DRopeDraw.cpp,matched,
??$__copy_ptrs@PAUStationPointData@GarrisonContain@@PAU12@@_STL@@YAPAUStationPointData@GarrisonContain@@PAU12@00ABU__false_type@0@@Z,,0x000BA6F0,32,Code/GameEngine/Source/GameLogic/Object/Contain/GarrisonContain.cpp,matched,icf-owner=??$__copy_ptrs@PAUDetonatorInfo@MinefieldBehavior@@PAU12@@_STL@@YAPAUDetonatorInfo@MinefieldBehavior@@PAU12@00ABU__false_type@0@@Z
??$__copy_ptrs@PAUVideo@@PAU1@@_STL@@YAPAUVideo@@PAU1@00ABU__false_type@0@@Z,,0x00755880,32,Code/GameEngine/Source/GameClient/VideoPlayer.cpp,matched,
